order_id,customer_id,order_date,status,region_code
470,201.0,2025-04-09 07:19:28,DELIVERED,EAST
471,16.0,2024-08-28 12:48:40,PLACED,EAST
472,434.0,2025-09-21 00:12:49,DELIVERED,SOUTH
473,208.0,2025-11-25 12:15:07,PLACED,EAST
474,37.0,2026-06-14 11:53:03,RETURNED,WEST
475,212.0,2026-02-12 14:03:33,SHIPPED,SOUTH
476,197.0,2025-04-14 14:16:33,SHIPPED,WEST
477,223.0,2025-10-22 08:45:20,DELIVERED,SOUTH
478,343.0,2025-03-02 02:47:16,RETURNED,WEST
479,306.0,2025-09-29 02:28:16,RETURNED,NORTH
480,91.0,2025-09-21 19:19:25,CANCELLED,NORTH
481,351.0,2025-06-05 09:12:49,CANCELLED,EAST
482,339.0,2025-11-06 09:00:31,SHIPPED,SOUTH
483,463.0,2025-07-21 17:24:12,PLACED,SOUTH
484,232.0,2025-02-16 05:20:01,CANCELLED,WEST
485,349.0,2024-09-22 05:42:12,DELIVERED,EAST
486,480.0,2024-10-01 13:34:47,DELIVERED,NORTH
487,314.0,2025-01-04 06:24:59,CANCELLED,SOUTH
488,32.0,2026-07-04 15:58:30,RETURNED,NORTH
489,,2024-10-25 17:49:31,DELIVERED,NORTH
490,444.0,05-03-2026,CANCELLED,WEST
491,365.0,2025-03-11 19:22:56,CANCELLED,WEST
492,340.0,2025-02-26 18:19:33,SHIPPED,SOUTH
493,432.0,2025-10-10 07:01:47,CANCELLED,SOUTH
494,447.0,2024-07-12 19:51:02,SHIPPED,NORTH
495,9.0,2025-04-11 20:17:14,CANCELLED,WEST
496,70.0,2025-01-02 23:34:03,CANCELLED,WEST
497,357.0,2026-06-26 19:46:02,CANCELLED,SOUTH
498,218.0,2025-02-16 20:18:04,CANCELLED,WEST
499,96.0,2025-01-25 03:14:08,PLACED,WEST
500,122.0,2025-11-16 00:22:01,DELIVERED,WEST
